"Date Time","p (mbar)","T (degC)","Tpot (K)","Tdew (degC)","rh (%)","VPmax (mbar)","VPact (mbar)","VPdef (mbar)","sh (g/kg)","H2OC (mmol/mol)","rho (g/m**3)","wv (m/s)","max. wv (m/s)","wd (deg)","rain (mm)","raining (s)","SWDR (W/m2)","PAR (mumol/m^2/s)","max. PAR (mumol/m^2/s)","Tlog (degC)","CO2 (ppm)"
01.01.2018 19:10:00,  975.79,    5.60,  280.72,    0.50,   69.60,    9.10,    6.34,    2.77,    4.05,    6.49, 1216.42,    2.42,    3.61,  175.70,    0.00,    0.00,    0.00,    0.00,    0.00,   15.45,  414.20
01.01.2018 19:20:00,  975.62,    5.57,  280.70,    0.52,   69.84,    9.08,    6.34,    2.74,    4.05,    6.50, 1216.37,    1.90,    2.80,  155.70,    0.00,    0.00,    0.00,    0.00,    0.00,   15.51,  415.80
01.01.2018 19:30:00,  975.65,    5.42,  280.55,    0.58,   70.90,    8.99,    6.37,    2.62,    4.07,    6.53, 1217.04,    1.65,    2.36,  179.80,    0.00,    0.00,    0.00,    0.00,    0.00,   15.58,  417.60
01.01.2018 19:40:00,  975.48,    5.34,  280.49,    0.59,   71.30,    8.94,    6.38,    2.57,    4.08,    6.54, 1217.14,    1.97,    3.00,  172.00,    0.00,    0.00,    0.00,    0.00,    0.00,   15.66,  417.60
01.01.2018 19:50:00,  975.25,    5.32,  280.48,    0.59,   71.40,    8.93,    6.37,    2.55,    4.08,    6.54, 1216.96,    2.36,    3.89,  175.70,    0.00,    0.00,    0.00,    0.00,    0.00,   15.75,  417.50
01.01.2018 20:00:00,  975.12,    5.16,  280.33,    0.60,   72.30,    8.82,    6.38,    2.44,    4.08,    6.54, 1217.51,    2.14,    2.74,  186.60,    0.00,    0.00,    0.00,    0.00,    0.00,   15.84,  418.90
01.01.2018 20:10:00,  975.08,    5.05,  280.22,    0.55,   72.60,    8.76,    6.36,    2.40,    4.07,    6.52, 1217.94,    2.48,    3.16,  190.70,    0.00,    0.00,    0.00,    0.00,    0.00,   15.92,  418.30
01.01.2018 20:20:00,  974.92,    5.13,  280.32,    0.50,   71.90,    8.81,    6.33,    2.48,    4.05,    6.50, 1217.39,    2.41,    3.69,  190.40,    0.00,    0.00,    0.00,    0.00,    0.00,   15.98,  417.90
01.01.2018 20:30:00,  975.06,    5.19,  280.36,    0.42,   71.20,    8.84,    6.30,    2.55,    4.03,    6.46, 1217.34,    3.40,    4.37,  199.60,    0.00,    0.00,    0.00,    0.00,    0.00,   16.01,  417.00
01.01.2018 20:40:00,  975.04,    5.20,  280.38,    0.43,   71.20,    8.85,    6.30,    2.55,    4.03,    6.47, 1217.24,    2.92,    3.97,  188.90,    0.00,    0.00,    0.00,    0.00,    0.00,   16.02,  417.10
01.01.2018 20:50:00,  974.92,    5.36,  280.55,    0.52,   70.90,    8.95,    6.34,    2.60,    4.06,    6.51, 1216.41,    2.38,    3.53,  189.60,    0.00,  480.00,    0.00,    0.00,    0.00,   16.09,  416.30
01.01.2018 21:00:00,  974.88,    5.40,  280.60,    0.64,   71.30,    8.98,    6.40,    2.58,    4.09,    6.57, 1216.13,    2.56,    4.33,  195.60,    0.00,  310.00,    0.00,    0.00,    0.00,   16.15,  416.20
01.01.2018 21:10:00,  974.83,    5.24,  280.44,    0.95,   73.70,    8.88,    6.54,    2.33,    4.19,    6.71, 1216.70,    2.01,    3.32,  188.10,    0.00,  500.00,    0.00,    0.00,    0.00,   16.21,  416.60
01.01.2018 21:20:00,  974.71,    5.09,  280.29,    0.93,   74.40,    8.78,    6.53,    2.25,    4.18,    6.70, 1217.23,    2.61,    3.41,  189.20,    0.00,  290.00,    0.00,    0.00,    0.00,   16.18,  417.20
01.01.2018 21:30:00,  974.52,    5.02,  280.24,    1.03,   75.30,    8.74,    6.58,    2.16,    4.21,    6.76, 1217.25,    2.10,    3.41,  195.00,    0.00,    0.00,    0.00,    0.00,    0.00,   16.04,  417.10
01.01.2018 21:40:00,  974.31,    5.03,  280.27,    1.08,   75.50,    8.75,    6.61,    2.14,    4.23,    6.78, 1216.93,    1.95,    2.84,  190.50,    0.00,    0.00,    0.00,    0.00,    0.00,   15.93,  415.80
01.01.2018 21:50:00,  974.25,    5.19,  280.44,    1.12,   74.90,    8.85,    6.63,    2.22,    4.24,    6.80, 1216.15,    2.30,    3.65,  185.70,    0.00,    0.00,    0.00,    0.00,    0.00,   15.85,  415.90
01.01.2018 22:00:00,  974.14,    5.33,  280.58,    1.12,   74.20,    8.93,    6.63,    2.30,    4.24,    6.80, 1215.43,    2.22,    4.35,  174.60,    0.00,    0.00,    0.00,    0.00,    0.00,   15.79,  415.80
01.01.2018 22:10:00,  974.11,    5.53,  280.79,    1.02,   72.60,    9.06,    6.58,    2.48,    4.21,    6.75, 1214.51,    3.15,    5.13,  175.30,    0.00,    0.00,    0.00,    0.00,    0.00,   15.75,  415.10
01.01.2018 22:20:00,  973.96,    5.66,  280.93,    0.93,   71.50,    9.14,    6.54,    2.61,    4.18,    6.71, 1213.78,    3.29,    5.13,  180.40,    0.00,    0.00,    0.00,    0.00,    0.00,   15.73,  414.20
01.01.2018 22:30:00,  973.85,    5.80,  281.08,    0.97,   71.00,    9.23,    6.55,    2.68,    4.20,    6.73, 1213.03,    4.34,    7.05,  177.50,    0.00,    0.00,    0.00,    0.00,    0.00,   15.72,  413.10
01.01.2018 22:40:00,  973.76,    5.71,  281.00,    1.17,   72.50,    9.17,    6.65,    2.52,    4.26,    6.83, 1213.27,    5.48,    8.29,  195.90,    0.00,    0.00,    0.00,    0.00,    0.00,   15.70,  412.70
01.01.2018 22:50:00,  973.72,    5.47,  280.76,    1.45,   75.20,    9.02,    6.78,    2.24,    4.34,    6.97, 1214.20,    5.80,    8.61,  184.20,    0.00,   30.00,    0.00,    0.00,    0.00,   15.66,  412.60
01.01.2018 23:00:00,  973.72,    5.33,  280.62,    1.46,   76.00,    8.93,    6.79,    2.14,    4.35,    6.97, 1214.79,    5.49,    8.65,  182.70,    0.00,    0.00,    0.00,    0.00,    0.00,   15.57,  412.50
01.01.2018 23:10:00,  973.73,    5.26,  280.54,    1.44,   76.30,    8.89,    6.78,    2.11,    4.34,    6.96, 1215.14,    6.24,   10.37,  188.60,    0.00,    0.00,    0.00,    0.00,    0.00,   15.44,  412.60
01.01.2018 23:20:00,  973.67,    5.20,  280.49,    1.46,   76.70,    8.85,    6.79,    2.06,    4.35,    6.97, 1215.33,    5.28,    9.75,  191.60,    0.00,    0.00,    0.00,    0.00,    0.00,   15.29,  412.80
01.01.2018 23:30:00,  973.63,    5.08,  280.37,    1.50,   77.60,    8.78,    6.81,    1.97,    4.36,    7.00, 1215.78,    5.24,    8.49,  191.80,    0.00,    0.00,    0.00,    0.00,    0.00,   15.16,  412.70
01.01.2018 23:40:00,  973.57,    4.78,  280.08,    1.57,   79.60,    8.60,    6.84,    1.75,    4.38,    7.03, 1216.98,    5.83,    7.77,  191.80,    0.00,  520.00,    0.00,    0.00,    0.00,   15.14,  412.60
01.01.2018 23:50:00,  973.52,    4.48,  279.78,    1.66,   81.80,    8.42,    6.89,    1.53,    4.41,    7.07, 1218.22,    5.72,    9.17,  187.40,    0.00,  310.00,    0.00,    0.00,    0.00,   15.08,  412.70
02.01.2018 00:00:00,  973.48,    4.42,  279.72,    1.65,   82.10,    8.38,    6.88,    1.50,    4.41,    7.07, 1218.44,    5.40,    9.81,  186.20,    0.00,  370.00,    0.00,    0.00,    0.00,   14.99,  412.80
02.01.2018 00:10:00,  973.42,    4.43,  279.74,    1.59,   81.70,    8.39,    6.85,    1.54,    4.39,    7.04, 1218.33,    4.94,    7.61,  195.10,    0.00,    0.00,    0.00,    0.00,    0.00,   14.72,  413.30
02.01.2018 00:20:00,  973.39,    4.47,  279.78,    1.52,   81.10,    8.41,    6.82,    1.59,    4.37,    7.01, 1218.15,    4.57,    7.89,  190.20,    0.00,    0.00,    0.00,    0.00,    0.00,   14.49,  413.00
02.01.2018 00:30:00,  973.40,    4.47,  279.78,    1.51,   81.00,    8.41,    6.81,    1.60,    4.36,    7.00, 1218.16,    3.61,    5.49,  188.70,    0.00,    0.00,    0.00,    0.00,    0.00,   14.33,  412.90
02.01.2018 00:40:00,  973.40,    4.47,  279.78,    1.40,   80.40,    8.41,    6.76,    1.65,    4.33,    6.95, 1218.18,    3.86,    6.29,  183.50,    0.00,    0.00,    0.00,    0.00,    0.00,   14.22,  412.80
02.01.2018 00:50:00,  973.40,    4.48,  279.79,    1.39,   80.30,    8.41,    6.76,    1.66,    4.33,    6.94, 1218.15,    2.89,    5.17,  187.60,    0.00,    0.00,    0.00,    0.00,    0.00,   14.18,  413.20
02.01.2018 01:00:00,  973.35,    4.47,  279.78,    1.40,   80.40,    8.41,    6.76,    1.65,    4.33,    6.95, 1218.13,    3.60,    6.41,  185.60,    0.00,    0.00,    0.00,    0.00,    0.00,   14.18,  413.20
02.01.2018 01:10:00,  973.32,    4.45,  279.77,    1.40,   80.50,    8.40,    6.76,    1.64,    4.33,    6.95, 1218.16,    2.86,    4.17,  187.50,    0.00,    0.00,    0.00,    0.00,    0.00,   14.22,  413.70
02.01.2018 01:20:00,  973.41,    4.45,  279.76,    1.42,   80.60,    8.40,    6.77,    1.63,    4.34,    6.95, 1218.28,    2.49,    4.13,  187.80,    0.00,    0.00,    0.00,    0.00,    0.00,   14.27,  413.60
02.01.2018 01:30:00,  973.45,    4.50,  279.81,    1.42,   80.30,    8.43,    6.77,    1.66,    4.34,    6.95, 1218.09,    2.99,    3.93,  188.80,    0.00,    0.00,    0.00,    0.00,    0.00,   14.34,  413.40
02.01.2018 01:40:00,  973.52,    4.54,  279.83,    1.47,   80.40,    8.45,    6.79,    1.66,    4.35,    6.98, 1218.03,    3.19,    4.77,  182.50,    0.00,    0.00,    0.00,    0.00,    0.00,   14.42,  413.90
02.01.2018 01:50:00,  973.41,    4.50,  279.80,    1.46,   80.60,    8.43,    6.79,    1.63,    4.35,    6.98, 1218.07,    4.38,    7.33,  194.50,    0.00,    0.00,    0.00,    0.00,    0.00,   14.50,  414.00
02.01.2018 02:00:00,  973.45,    4.48,  279.78,    1.47,   80.70,    8.42,    6.79,    1.62,    4.35,    6.98, 1218.19,    4.50,    5.69,  193.40,    0.00,    0.00,    0.00,    0.00,    0.00,   14.55,  413.90
02.01.2018 02:10:00,  973.53,    4.43,  279.73,    1.51,   81.20,    8.39,    6.81,    1.58,    4.36,    7.00, 1218.48,    3.95,    4.73,  191.40,    0.00,    0.00,    0.00,    0.00,    0.00,   14.58,  414.40
02.01.2018 02:20:00,  973.66,    4.47,  279.76,    1.54,   81.20,    8.41,    6.83,    1.58,    4.37,    7.01, 1218.48,    3.50,    4.13,  188.20,    0.00,    0.00,    0.00,    0.00,    0.00,   14.56,  414.50
02.01.2018 02:30:00,  973.76,    4.46,  279.74,    1.58,   81.50,    8.41,    6.85,    1.55,    4.39,    7.03, 1218.63,    3.12,    4.29,  188.30,    0.00,    0.00,    0.00,    0.00,    0.00,   14.53,  414.70
02.01.2018 02:40:00,  973.85,    4.44,  279.72,    1.60,   81.70,    8.40,    6.86,    1.54,    4.39,    7.04, 1218.81,    2.33,    3.49,  187.00,    0.00,    0.00,    0.00,    0.00,    0.00,   14.52,  414.90
02.01.2018 02:50:00,  973.98,    4.47,  279.73,    1.62,   81.70,    8.41,    6.87,    1.54,    4.40,    7.05, 1218.87,    1.81,    3.08,  199.40,    0.00,    0.00,    0.00,    0.00,    0.00,   14.53,  414.80
02.01.2018 03:00:00,  973.90,    4.43,  279.70,    1.61,   81.80,    8.39,    6.86,    1.53,    4.39,    7.05, 1218.92,    3.12,    3.81,  206.10,    0.00,  130.00,    0.00,    0.00,    0.00,   14.59,  416.30
02.01.2018 03:10:00,  973.89,    4.41,  279.68,    1.76,   82.80,    8.38,    6.94,    1.44,    4.44,    7.12, 1218.96,    3.60,    4.83,  209.10,    0.00,    0.00,    0.00,    0.00,    0.00,   14.63,  416.30
02.01.2018 03:20:00,  973.93,    4.69,  279.96,    2.01,   82.70,    8.54,    7.06,    1.48,    4.52,    7.25, 1217.73,    4.50,    6.57,  210.80,    0.00,    0.00,    0.00,    0.00,    0.00,   14.66,  415.00
02.01.2018 03:30:00,  974.19,    4.84,  280.09,    2.26,   83.30,    8.63,    7.19,    1.44,    4.60,    7.38, 1217.34,    3.22,    5.33,  236.00,    0.00,  580.00,    0.00,    0.00,    0.00,   14.78,  414.70
02.01.2018 03:40:00,  974.43,    4.77,  279.99,    2.47,   85.00,    8.59,    7.30,    1.29,    4.67,    7.49, 1217.92,    2.58,    5.25,  236.80,    0.00,   50.00,    0.00,    0.00,    0.00,   14.81,  414.30
02.01.2018 03:50:00,  974.46,    4.68,  279.91,    2.17,   83.70,    8.54,    7.15,    1.39,    4.57,    7.33, 1218.40,    2.80,    6.33,  244.10,    0.00,    0.00,    0.00,    0.00,    0.00,   14.72,  414.30
02.01.2018 04:00:00,  974.78,    4.60,  279.79,    1.80,   82.00,    8.48,    6.96,    1.53,    4.45,    7.14, 1219.27,    3.28,    6.59,  252.90,    0.00,    0.00,    0.00,    0.00,    0.00,   14.66,  414.30
02.01.2018 04:10:00,  974.93,    4.53,  279.71,    1.63,   81.40,    8.44,    6.87,    1.57,    4.40,    7.05, 1219.80,    2.69,    5.89,  263.40,    0.00,    0.00,    0.00,    0.00,    0.00,   14.59,  414.60
02.01.2018 04:20:00,  975.05,    4.47,  279.65,    1.56,   81.30,    8.41,    6.84,    1.57,    4.37,    7.01, 1220.21,    2.31,    4.69,  257.70,    0.00,    0.00,    0.00,    0.00,    0.00,   14.51,  414.80
02.01.2018 04:30:00,  975.27,    4.42,  279.58,    1.53,   81.40,    8.38,    6.82,    1.56,    4.36,    7.00, 1220.71,    2.49,    4.01,  249.10,    0.00,    0.00,    0.00,    0.00,    0.00,   14.44,  415.20
02.01.2018 04:40:00,  975.45,    4.37,  279.51,    1.48,   81.40,    8.35,    6.80,    1.55,    4.35,    6.97, 1221.16,    3.24,    5.73,  258.00,    0.00,   50.00,    0.00,    0.00,    0.00,   14.39,  415.50
02.01.2018 04:50:00,  975.58,    4.24,  279.36,    1.50,   82.30,    8.27,    6.81,    1.46,    4.35,    6.98, 1221.92,    3.82,    6.77,  254.10,    0.00,    0.00,    0.00,    0.00,    0.00,   14.35,  415.70
02.01.2018 05:00:00,  975.84,    4.20,  279.31,    1.61,   83.20,    8.25,    6.87,    1.39,    4.39,    7.04, 1222.39,    1.94,    3.77,  236.70,    0.00,  160.00,    0.00,    0.00,    0.00,   14.29,  416.00
02.01.2018 05:10:00,  976.11,    4.14,  279.22,    1.67,   83.90,    8.21,    6.89,    1.32,    4.40,    7.06, 1223.00,    2.57,    5.73,  248.10,    0.00,  290.00,    0.00,    0.00,    0.00,   14.30,  416.20
02.01.2018 05:20:00,  976.33,    3.99,  279.05,    1.65,   84.70,    8.13,    6.88,    1.24,    4.40,    7.05, 1223.94,    2.80,    6.33,  248.50,    0.00,  180.00,    0.00,    0.00,    0.00,   14.23,  416.40
02.01.2018 05:30:00,  976.60,    3.89,  278.94,    1.74,   85.80,    8.08,    6.93,    1.15,    4.43,    7.10, 1224.66,    1.30,    4.41,  260.90,    0.00,  470.00,    0.00,    0.00,    0.00,   14.24,  416.80
02.01.2018 05:40:00,  976.89,    3.82,  278.84,    1.72,   86.10,    8.03,    6.92,    1.12,    4.42,    7.08, 1225.36,    2.32,    4.69,  237.40,    0.00,  490.00,    0.00,    0.00,    0.00,   14.25,  417.20
02.01.2018 05:50:00,  977.12,    3.77,  278.77,    1.73,   86.50,    8.01,    6.92,    1.08,    4.42,    7.09, 1225.87,    1.94,    4.23,  246.80,    0.00,  560.00,    0.00,    0.00,    0.00,   14.26,  417.30
02.01.2018 06:00:00,  977.36,    3.69,  278.67,    1.69,   86.70,    7.96,    6.90,    1.06,    4.40,    7.06, 1226.53,    2.29,    5.09,  249.10,    0.00,  260.00,    0.00,    0.00,    0.00,   14.21,  417.60
02.01.2018 06:10:00,  977.54,    3.72,  278.68,    1.59,   85.90,    7.98,    6.85,    1.12,    4.37,    7.01, 1226.66,    2.46,    5.27,  258.60,    0.00,    0.00,    0.00,    0.00,    0.00,   14.04,  417.70
02.01.2018 06:20:00,  977.67,    3.70,  278.66,    1.41,   84.90,    7.97,    6.77,    1.20,    4.32,    6.92, 1226.92,    2.96,    5.57,  260.80,    0.00,    0.00,    0.00,    0.00,    0.00,   13.94,  417.60
02.01.2018 06:30:00,  977.84,    3.60,  278.54,    1.33,   85.00,    7.91,    6.72,    1.19,    4.29,    6.88, 1227.61,    2.99,    5.93,  261.00,    0.00,  140.00,    0.00,    0.00,    0.00,   13.88,  417.60
02.01.2018 06:40:00,  978.16,    3.34,  278.25,    1.30,   86.40,    7.77,    6.71,    1.06,    4.28,    6.86, 1229.19,    3.10,    5.89,  261.00,    0.00,  600.00,    0.00,    0.00,    0.00,   13.96,  417.60
02.01.2018 06:50:00,  978.41,    2.98,  277.87,    1.16,   87.80,    7.57,    6.65,    0.92,    4.24,    6.79, 1231.14,    3.60,    6.37,  262.20,    0.10,  600.00,    0.00,    0.00,    0.00,   13.98,  417.30
02.01.2018 07:00:00,  978.66,    2.77,  277.64,    1.18,   89.20,    7.46,    6.65,    0.81,    4.24,    6.80, 1232.38,    2.86,    5.47,  257.60,    0.10,  570.00,    0.00,    0.00,    0.00,   13.92,  417.20
02.01.2018 07:10:00,  978.85,    2.64,  277.49,    1.15,   89.90,    7.39,    6.64,    0.75,    4.23,    6.78, 1233.23,    3.26,    6.49,  265.20,    0.10,  490.00,    0.00,    0.00,    0.00,   13.81,  417.20
02.01.2018 07:20:00,  979.02,    2.52,  277.35,    1.04,   89.90,    7.32,    6.58,    0.74,    4.19,    6.73, 1234.00,    3.36,    5.59,  258.50,    0.10,  390.00,    0.00,    0.00,    0.00,   13.64,  417.20
02.01.2018 07:30:00,  979.26,    2.40,  277.22,    0.96,   90.20,    7.26,    6.55,    0.71,    4.17,    6.69, 1234.85,    2.96,    5.05,  259.80,    0.20,  570.00,    0.00,    0.00,    0.00,   13.52,  417.20
02.01.2018 07:40:00,  979.52,    2.34,  277.13,    0.92,   90.30,    7.23,    6.53,    0.70,    4.16,    6.66, 1235.47,    3.03,    4.93,  262.20,    0.20,  300.00,    0.00,    0.00,    0.00,   13.33,  417.20
02.01.2018 07:50:00,  979.72,    2.27,  277.04,    0.86,   90.40,    7.19,    6.50,    0.69,    4.14,    6.64, 1236.05,    3.17,    5.41,  267.80,    0.10,  570.00,    0.00,    0.00,    0.00,   13.25,  416.80
02.01.2018 08:00:00,  979.95,    2.27,  277.03,    0.88,   90.50,    7.19,    6.51,    0.68,    4.14,    6.64, 1236.33,    3.34,    5.73,  259.00,    0.10,  310.00,    0.00,    0.00,    0.00,   13.13,  416.70
02.01.2018 08:10:00,  980.21,    2.27,  277.01,    0.89,   90.60,    7.19,    6.52,    0.68,    4.15,    6.65, 1236.66,    2.85,    5.13,  259.90,    0.10,    0.00,    0.00,    0.00,    1.35,   12.87,  416.70
02.01.2018 08:20:00,  980.53,    2.26,  276.97,    0.89,   90.60,    7.19,    6.52,    0.68,    4.14,    6.64, 1237.09,    3.00,    5.09,  260.10,    0.10,  520.00,    0.20,    2.32,    3.09,   12.77,  416.30
02.01.2018 08:30:00,  980.75,    2.18,  276.87,    0.84,   90.80,    7.15,    6.49,    0.66,    4.13,    6.62, 1237.76,    2.94,    4.93,  258.80,    0.10,  200.00,    1.61,    5.02,    6.76,   12.70,  415.90
02.01.2018 08:40:00,  980.95,    2.20,  276.87,    0.88,   91.00,    7.16,    6.51,    0.64,    4.14,    6.64, 1237.92,    3.78,    6.21,  255.20,    0.10,  110.00,    2.82,    7.72,    9.46,   12.53,  415.40
02.01.2018 08:50:00,  981.15,    2.22,  276.88,    0.94,   91.20,    7.17,    6.54,    0.63,    4.16,    6.66, 1238.05,    3.25,    7.21,  253.90,    0.10,  370.00,    3.42,   10.04,   10.81,   12.49,  415.20
02.01.2018 09:00:00,  981.39,    2.31,  276.95,    1.05,   91.40,    7.21,    6.59,    0.62,    4.19,    6.72, 1237.94,    3.00,    5.05,  245.70,    0.20,  370.00,    4.83,   13.51,   15.83,   12.46,  415.20
02.01.2018 09:10:00,  981.61,    2.46,  277.09,    1.22,   91.50,    7.30,    6.68,    0.62,    4.24,    6.80, 1237.47,    2.78,    5.09,  248.60,    0.10,  510.00,    7.04,   18.53,   21.04,   12.45,  415.20
02.01.2018 09:20:00,  981.82,    2.64,  277.25,    1.40,   91.50,    7.39,    6.76,    0.63,    4.29,    6.88, 1236.91,    1.88,    3.32,  247.70,    0.10,  530.00,   10.46,   25.68,   29.92,   12.45,  415.20
02.01.2018 09:30:00,  981.97,    2.78,  277.37,    1.50,   91.30,    7.46,    6.81,    0.65,    4.33,    6.94, 1236.46,    1.97,    3.89,  241.20,    0.00,  290.00,   14.08,   34.56,   44.40,   12.42,  415.20
02.01.2018 09:40:00,  982.17,    2.92,  277.51,    1.62,   91.10,    7.54,    6.87,    0.67,    4.36,    6.99, 1236.02,    1.45,    2.84,  240.60,    0.00,   50.00,   23.14,   53.86,   57.92,   12.35,  415.40
02.01.2018 09:50:00,  982.25,    3.04,  277.62,    1.74,   91.10,    7.60,    6.93,    0.68,    4.40,    7.05, 1235.57,    1.23,    2.68,  232.90,    0.00,  130.00,   27.97,   65.25,   75.29,   12.36,  415.70
02.01.2018 10:00:00,  982.41,    3.18,  277.75,    1.83,   90.80,    7.68,    6.97,    0.71,    4.43,    7.10, 1235.13,    1.43,    2.96,  232.80,    0.00,    0.00,   41.05,   89.77,  103.67,   12.43,  415.70
02.01.2018 10:10:00,  982.62,    3.39,  277.94,    1.96,   90.30,    7.79,    7.04,    0.76,    4.47,    7.16, 1234.44,    1.14,    3.36,  270.10,    0.00,    0.00,   51.71,  108.49,  135.33,   12.50,  415.30
02.01.2018 10:20:00,  982.88,    3.64,  278.17,    2.05,   89.30,    7.93,    7.08,    0.85,    4.49,    7.21, 1233.62,    1.07,    3.79,  229.70,    0.00,    0.00,   69.01,  139.77,  169.11,   12.62,  415.30
02.01.2018 10:30:00,  983.02,    3.74,  278.26,    2.06,   88.70,    7.99,    7.09,    0.90,    4.50,    7.21, 1233.32,    1.24,    2.18,  244.10,    0.00,   60.00,   85.71,  171.81,  223.17,   12.80,  414.50
02.01.2018 10:40:00,  983.07,    4.02,  278.53,    2.23,   88.10,    8.15,    7.18,    0.97,    4.55,    7.30, 1232.14,    1.23,    3.57,  235.80,    0.00,    0.00,  132.19,  252.90,  359.85,   12.98,  414.40
02.01.2018 10:50:00,  983.16,    4.25,  278.76,    2.32,   87.20,    8.28,    7.22,    1.06,    4.58,    7.34, 1231.20,    1.23,    2.96,  232.50,    0.00,    0.00,  176.86,  334.56,  466.60,   13.21,  414.00
02.01.2018 11:00:00,  983.24,    4.56,  279.06,    2.48,   86.30,    8.46,    7.30,    1.16,    4.63,    7.43, 1229.88,    2.16,    3.67,  239.20,    0.00,    0.00,  143.66,  278.76,  437.45,   13.47,  413.30
02.01.2018 11:10:00,  983.34,    4.74,  279.24,    2.52,   85.50,    8.57,    7.33,    1.24,    4.65,    7.45, 1229.20,    1.92,    3.08,  239.90,    0.00,    0.00,  125.96,  244.98,  286.68,   13.78,  412.90
02.01.2018 11:20:00,  983.42,    4.80,  279.29,    2.43,   84.60,    8.60,    7.28,    1.33,    4.62,    7.40, 1229.07,    1.84,    3.12,  242.80,    0.00,    0.00,  110.06,  216.22,  262.55,   14.10,  412.80
02.01.2018 11:30:00,  983.56,    4.79,  279.27,    2.43,   84.60,    8.60,    7.28,    1.32,    4.62,    7.40, 1229.26,    1.77,    3.04,  247.20,    0.00,    0.00,   84.71,  168.92,  248.26,   14.39,  412.80
02.01.2018 11:40:00,  983.69,    4.86,  279.33,    2.35,   83.70,    8.65,    7.24,    1.41,    4.59,    7.36, 1229.13,    2.03,    4.13,  244.70,    0.00,    0.00,  116.10,  228.96,  258.69,   14.65,  412.40
